created_at,entry_id,Temperature,Humidity,Moisture Sensor,Light Sensor,latitude,longitude,elevation,status
2023-02-08T11:13:47+07:00,3323,25,82,1281,250,,,,Bukan Fuzzy
2023-02-08T11:14:07+07:00,3324,25,83,1338,249,,,,Bukan Fuzzy
2023-02-08T11:14:27+07:00,3325,25,83,1256,248,,,,Bukan Fuzzy
2023-02-08T11:14:47+07:00,3326,25,83,1262,248,,,,Bukan Fuzzy
2023-02-08T11:15:07+07:00,3327,25,83,1279,249,,,,Bukan Fuzzy
2023-02-08T11:15:27+07:00,3328,25,83,1321,252,,,,Bukan Fuzzy
2023-02-08T11:15:47+07:00,3329,25,83,1268,252,,,,Bukan Fuzzy
2023-02-08T11:16:07+07:00,3330,25,83,1237,254,,,,Bukan Fuzzy
2023-02-08T11:16:27+07:00,3331,25,83,1345,256,,,,Bukan Fuzzy
2023-02-08T11:16:47+07:00,3332,25,82,1248,258,,,,Bukan Fuzzy
2023-02-08T11:17:07+07:00,3333,25,83,1265,260,,,,Bukan Fuzzy
2023-02-08T11:17:27+07:00,3334,25,82,1264,261,,,,Bukan Fuzzy
2023-02-08T11:17:47+07:00,3335,25,83,1224,262,,,,Bukan Fuzzy
2023-02-08T11:18:07+07:00,3336,24,83,1255,263,,,,Bukan Fuzzy
2023-02-08T11:18:27+07:00,3337,24,83,1312,262,,,,Bukan Fuzzy
2023-02-08T11:18:47+07:00,3338,24,83,1239,264,,,,Bukan Fuzzy
2023-02-08T11:19:07+07:00,3339,24,83,1274,259,,,,Bukan Fuzzy
2023-02-08T11:19:27+07:00,3340,24,83,1331,259,,,,Bukan Fuzzy
2023-02-08T11:19:47+07:00,3341,24,83,1330,253,,,,Bukan Fuzzy
2023-02-08T11:20:07+07:00,3342,24,83,1314,245,,,,Bukan Fuzzy
2023-02-08T11:20:27+07:00,3343,24,83,1278,240,,,,Bukan Fuzzy
2023-02-08T11:20:47+07:00,3344,24,83,1307,242,,,,Bukan Fuzzy
2023-02-08T11:21:07+07:00,3345,24,83,1343,226,,,,Bukan Fuzzy
2023-02-08T11:21:27+07:00,3346,24,83,1222,218,,,,Bukan Fuzzy
2023-02-08T11:21:48+07:00,3347,24,83,1255,216,,,,Bukan Fuzzy
2023-02-08T11:22:07+07:00,3348,24,83,1322,215,,,,Bukan Fuzzy
2023-02-08T11:22:27+07:00,3349,24,83,1330,215,,,,Bukan Fuzzy
2023-02-08T11:22:47+07:00,3350,24,83,1260,216,,,,Bukan Fuzzy
2023-02-08T11:23:07+07:00,3351,24,84,1244,217,,,,Bukan Fuzzy
2023-02-08T11:23:27+07:00,3352,24,84,1271,217,,,,Bukan Fuzzy
2023-02-08T11:23:47+07:00,3353,24,84,1299,220,,,,Bukan Fuzzy
2023-02-08T11:24:07+07:00,3354,24,84,1329,224,,,,Bukan Fuzzy
2023-02-08T11:24:27+07:00,3355,24,84,1253,225,,,,Bukan Fuzzy
2023-02-08T11:24:47+07:00,3356,24,84,1247,198,,,,Bukan Fuzzy
2023-02-08T11:25:13+07:00,3357,24,84,1252,217,,,,Bukan Fuzzy
2023-02-08T11:25:47+07:00,3358,24,84,1329,213,,,,Bukan Fuzzy
2023-02-08T11:26:12+07:00,3359,24,84,1328,215,,,,Bukan Fuzzy
2023-02-08T11:26:27+07:00,3360,24,84,1245,218,,,,Bukan Fuzzy
2023-02-08T11:26:47+07:00,3361,24,84,1357,218,,,,Bukan Fuzzy
2023-02-08T11:27:07+07:00,3362,24,84,1224,225,,,,Bukan Fuzzy
2023-02-08T11:27:27+07:00,3363,24,84,1252,228,,,,Bukan Fuzzy
2023-02-08T11:27:47+07:00,3364,24,84,1268,243,,,,Bukan Fuzzy
2023-02-08T11:28:07+07:00,3365,24,84,1348,248,,,,Bukan Fuzzy
2023-02-08T11:28:27+07:00,3366,24,84,1243,236,,,,Bukan Fuzzy
2023-02-08T11:28:47+07:00,3367,24,84,1413,238,,,,Bukan Fuzzy
2023-02-08T11:29:07+07:00,3368,24,84,1304,243,,,,Bukan Fuzzy
2023-02-08T11:29:27+07:00,3369,24,84,1278,248,,,,Bukan Fuzzy
2023-02-08T11:29:47+07:00,3370,24,84,1285,256,,,,Bukan Fuzzy
2023-02-08T11:30:07+07:00,3371,24,84,1209,238,,,,Bukan Fuzzy
2023-02-08T11:30:27+07:00,3372,24,84,1304,245,,,,Bukan Fuzzy
2023-02-08T11:30:47+07:00,3373,24,83,1312,242,,,,Bukan Fuzzy
2023-02-08T11:31:07+07:00,3374,24,83,1358,253,,,,Bukan Fuzzy
2023-02-08T11:31:27+07:00,3375,24,83,1238,246,,,,Bukan Fuzzy
2023-02-08T11:31:47+07:00,3376,24,83,1265,251,,,,Bukan Fuzzy
2023-02-08T11:32:07+07:00,3377,24,83,1310,249,,,,Bukan Fuzzy
2023-02-08T11:32:27+07:00,3378,24,83,1204,245,,,,Bukan Fuzzy
2023-02-08T11:32:47+07:00,3379,24,82,1332,257,,,,Bukan Fuzzy
2023-02-08T11:33:07+07:00,3380,24,83,1303,269,,,,Bukan Fuzzy
2023-02-08T11:33:27+07:00,3381,24,83,1256,265,,,,Bukan Fuzzy
2023-02-08T11:33:47+07:00,3382,24,83,1326,250,,,,Bukan Fuzzy
2023-02-08T11:34:10+07:00,3383,24,83,1326,247,,,,Bukan Fuzzy
2023-02-08T11:34:27+07:00,3384,24,83,1637,243,,,,Bukan Fuzzy
2023-02-08T11:34:47+07:00,3385,24,83,1269,240,,,,Bukan Fuzzy
2023-02-08T11:35:07+07:00,3386,24,84,1216,230,,,,Bukan Fuzzy
2023-02-08T11:35:27+07:00,3387,24,84,1330,228,,,,Bukan Fuzzy
2023-02-08T11:35:47+07:00,3388,24,84,1351,239,,,,Bukan Fuzzy
2023-02-08T11:36:07+07:00,3389,24,84,1222,235,,,,Bukan Fuzzy
2023-02-08T11:36:27+07:00,3390,24,84,1149,230,,,,Bukan Fuzzy
2023-02-08T11:36:47+07:00,3391,24,84,1311,228,,,,Bukan Fuzzy
2023-02-08T11:37:07+07:00,3392,24,83,1315,229,,,,Bukan Fuzzy
2023-02-08T11:37:27+07:00,3393,24,83,1398,220,,,,Bukan Fuzzy
2023-02-08T11:37:47+07:00,3394,24,83,1309,211,,,,Bukan Fuzzy
2023-02-08T11:38:07+07:00,3395,24,83,1342,265,,,,Bukan Fuzzy
2023-02-08T11:38:27+07:00,3396,24,83,1312,283,,,,Bukan Fuzzy
2023-02-08T11:38:47+07:00,3397,24,83,1219,283,,,,Bukan Fuzzy
2023-02-08T11:39:07+07:00,3398,24,83,1238,284,,,,Bukan Fuzzy
2023-02-08T11:39:27+07:00,3399,24,83,1330,284,,,,Bukan Fuzzy
2023-02-08T11:39:47+07:00,3400,24,83,1248,286,,,,Bukan Fuzzy
2023-02-08T11:40:07+07:00,3401,24,84,1307,286,,,,Bukan Fuzzy
2023-02-08T11:40:27+07:00,3402,24,84,1343,286,,,,Bukan Fuzzy
2023-02-08T11:40:47+07:00,3403,24,84,1080,285,,,,Bukan Fuzzy
2023-02-08T11:41:07+07:00,3404,24,83,1245,284,,,,Bukan Fuzzy
2023-02-08T11:41:32+07:00,3405,24,84,1325,275,,,,Bukan Fuzzy
2023-02-08T11:41:47+07:00,3406,24,84,1255,270,,,,Bukan Fuzzy
2023-02-08T11:42:07+07:00,3407,24,84,1341,263,,,,Bukan Fuzzy
2023-02-08T11:42:27+07:00,3408,24,84,1202,266,,,,Bukan Fuzzy
2023-02-08T11:42:47+07:00,3409,24,84,1342,250,,,,Bukan Fuzzy
2023-02-08T11:43:07+07:00,3410,24,84,1350,221,,,,Bukan Fuzzy
2023-02-08T11:43:27+07:00,3411,24,84,1324,230,,,,Bukan Fuzzy
2023-02-08T11:43:47+07:00,3412,24,84,1301,263,,,,Bukan Fuzzy
2023-02-08T11:44:07+07:00,3413,24,84,1331,215,,,,Bukan Fuzzy
2023-02-08T11:44:27+07:00,3414,24,84,1247,235,,,,Bukan Fuzzy
2023-02-08T11:44:47+07:00,3415,24,84,1187,226,,,,Bukan Fuzzy
2023-02-08T11:45:07+07:00,3416,24,84,1061,274,,,,Bukan Fuzzy
2023-02-08T11:45:27+07:00,3417,24,84,1293,277,,,,Bukan Fuzzy
2023-02-08T11:45:47+07:00,3418,24,84,1258,258,,,,Bukan Fuzzy
2023-02-08T11:46:07+07:00,3419,24,84,1201,254,,,,Bukan Fuzzy
2023-02-08T11:46:27+07:00,3420,24,84,1230,247,,,,Bukan Fuzzy
2023-02-08T11:46:47+07:00,3421,24,84,1289,251,,,,Bukan Fuzzy
2023-02-08T11:47:07+07:00,3422,24,84,1218,260,,,,Bukan Fuzzy
2023-02-08T11:47:27+07:00,3423,24,84,1314,229,,,,Bukan Fuzzy
2023-02-08T11:47:47+07:00,3424,24,84,1241,218,,,,Bukan Fuzzy
2023-02-08T11:48:07+07:00,3425,24,84,1258,213,,,,Bukan Fuzzy
2023-02-08T11:48:27+07:00,3426,24,84,1322,210,,,,Bukan Fuzzy
2023-02-08T11:48:47+07:00,3427,24,85,1229,208,,,,Bukan Fuzzy
2023-02-08T11:49:07+07:00,3428,24,85,1350,211,,,,Bukan Fuzzy
2023-02-08T11:49:27+07:00,3429,24,85,1169,212,,,,Bukan Fuzzy
2023-02-08T11:49:47+07:00,3430,24,85,1219,214,,,,Bukan Fuzzy
2023-02-08T11:50:07+07:00,3431,24,85,1226,212,,,,Bukan Fuzzy
2023-02-08T11:50:27+07:00,3432,24,85,1339,213,,,,Bukan Fuzzy
2023-02-08T11:50:49+07:00,3433,24,85,1267,211,,,,Bukan Fuzzy
2023-02-08T11:51:08+07:00,3434,24,85,1269,208,,,,Bukan Fuzzy
2023-02-08T11:51:27+07:00,3435,24,85,1361,205,,,,Bukan Fuzzy
2023-02-08T11:51:47+07:00,3436,24,84,1288,200,,,,Bukan Fuzzy
2023-02-08T11:52:09+07:00,3437,24,84,1242,196,,,,Bukan Fuzzy
2023-02-08T11:52:27+07:00,3438,24,84,1248,192,,,,Bukan Fuzzy
2023-02-08T11:52:47+07:00,3439,24,84,1214,187,,,,Bukan Fuzzy
2023-02-08T11:53:07+07:00,3440,24,83,1220,181,,,,Bukan Fuzzy
2023-02-08T11:53:27+07:00,3441,24,83,1260,177,,,,Bukan Fuzzy
2023-02-08T11:53:47+07:00,3442,24,83,1319,173,,,,Bukan Fuzzy
2023-02-08T11:54:07+07:00,3443,24,83,1148,169,,,,Bukan Fuzzy
2023-02-08T11:54:27+07:00,3444,24,83,1309,169,,,,Bukan Fuzzy
2023-02-08T11:54:47+07:00,3445,24,84,1223,170,,,,Bukan Fuzzy
2023-02-08T11:55:09+07:00,3446,24,83,1320,168,,,,Bukan Fuzzy
2023-02-08T11:55:27+07:00,3447,24,83,1206,167,,,,Bukan Fuzzy
2023-02-08T11:55:47+07:00,3448,24,83,1258,173,,,,Bukan Fuzzy
2023-02-08T11:56:07+07:00,3449,24,83,1317,198,,,,Bukan Fuzzy
2023-02-08T11:56:27+07:00,3450,24,83,1291,166,,,,Bukan Fuzzy
2023-02-08T11:56:47+07:00,3451,24,83,1239,166,,,,Bukan Fuzzy
2023-02-08T11:57:07+07:00,3452,24,83,1214,167,,,,Bukan Fuzzy
2023-02-08T11:57:27+07:00,3453,24,83,1318,170,,,,Bukan Fuzzy
2023-02-08T11:57:47+07:00,3454,24,83,1234,168,,,,Bukan Fuzzy
2023-02-08T11:58:08+07:00,3455,24,83,1305,169,,,,Bukan Fuzzy
2023-02-08T11:58:27+07:00,3456,24,83,1316,171,,,,Bukan Fuzzy
2023-02-08T11:58:48+07:00,3457,24,83,1281,186,,,,Bukan Fuzzy
2023-02-08T11:59:08+07:00,3458,24,84,1322,190,,,,Bukan Fuzzy
2023-02-08T11:59:27+07:00,3459,24,84,1309,181,,,,Bukan Fuzzy
2023-02-08T11:59:48+07:00,3460,24,84,1237,185,,,,Bukan Fuzzy
2023-02-08T12:00:07+07:00,3461,24,84,1226,189,,,,Bukan Fuzzy
2023-02-08T12:00:27+07:00,3462,24,84,1245,190,,,,Bukan Fuzzy
2023-02-08T12:00:47+07:00,3463,24,84,1308,189,,,,Bukan Fuzzy
2023-02-08T12:01:07+07:00,3464,24,84,1248,188,,,,Bukan Fuzzy
2023-02-08T12:01:27+07:00,3465,24,84,1251,188,,,,Bukan Fuzzy
2023-02-08T12:01:47+07:00,3466,24,84,1276,188,,,,Bukan Fuzzy
2023-02-08T12:02:08+07:00,3467,24,84,1347,190,,,,Bukan Fuzzy
2023-02-08T12:02:27+07:00,3468,24,84,1243,194,,,,Bukan Fuzzy
2023-02-08T12:02:48+07:00,3469,24,84,1232,196,,,,Bukan Fuzzy
2023-02-08T12:03:07+07:00,3470,24,84,1248,198,,,,Bukan Fuzzy
2023-02-08T12:03:27+07:00,3471,24,84,1338,200,,,,Bukan Fuzzy
2023-02-08T12:03:47+07:00,3472,24,85,1293,201,,,,Bukan Fuzzy
2023-02-08T12:04:07+07:00,3473,24,85,1310,202,,,,Bukan Fuzzy
2023-02-08T12:04:27+07:00,3474,24,84,1202,204,,,,Bukan Fuzzy
2023-02-08T12:04:47+07:00,3475,24,85,1096,205,,,,Bukan Fuzzy
2023-02-08T12:05:07+07:00,3476,24,85,1246,207,,,,Bukan Fuzzy
2023-02-08T12:05:27+07:00,3477,24,85,1285,208,,,,Bukan Fuzzy
2023-02-08T12:05:47+07:00,3478,24,85,1247,208,,,,Bukan Fuzzy
2023-02-08T12:06:07+07:00,3479,24,85,1288,209,,,,Bukan Fuzzy
2023-02-08T12:06:27+07:00,3480,24,85,1301,208,,,,Bukan Fuzzy
2023-02-08T12:06:47+07:00,3481,24,85,1253,208,,,,Bukan Fuzzy
2023-02-08T12:07:07+07:00,3482,24,85,1201,208,,,,Bukan Fuzzy
2023-02-08T12:07:27+07:00,3483,24,84,1348,206,,,,Bukan Fuzzy
2023-02-08T12:07:47+07:00,3484,24,85,1160,206,,,,Bukan Fuzzy
2023-02-08T12:08:07+07:00,3485,24,84,1345,204,,,,Bukan Fuzzy
2023-02-08T12:08:27+07:00,3486,24,84,1322,205,,,,Bukan Fuzzy
2023-02-08T12:08:47+07:00,3487,24,84,1281,214,,,,Bukan Fuzzy
2023-02-08T12:09:07+07:00,3488,24,84,1247,238,,,,Bukan Fuzzy
2023-02-08T12:09:27+07:00,3489,24,84,1216,269,,,,Bukan Fuzzy
2023-02-08T12:09:47+07:00,3490,24,84,1264,257,,,,Bukan Fuzzy
2023-02-08T12:10:07+07:00,3491,24,83,1227,216,,,,Bukan Fuzzy
2023-02-08T12:10:27+07:00,3492,24,84,1278,278,,,,Bukan Fuzzy
2023-02-08T12:10:47+07:00,3493,24,83,1263,271,,,,Bukan Fuzzy
2023-02-08T12:11:07+07:00,3494,24,84,1320,276,,,,Bukan Fuzzy
2023-02-08T12:11:28+07:00,3495,24,84,1322,276,,,,Bukan Fuzzy
2023-02-08T12:11:47+07:00,3496,24,84,1321,276,,,,Bukan Fuzzy
2023-02-08T12:12:07+07:00,3497,24,85,1291,277,,,,Bukan Fuzzy
2023-02-08T12:12:27+07:00,3498,24,85,1301,273,,,,Bukan Fuzzy
2023-02-08T12:12:47+07:00,3499,24,85,1368,278,,,,Bukan Fuzzy
2023-02-08T12:13:07+07:00,3500,24,85,1317,275,,,,Bukan Fuzzy
2023-02-08T12:13:27+07:00,3501,24,86,1225,277,,,,Bukan Fuzzy
2023-02-08T12:13:47+07:00,3502,24,85,1297,273,,,,Bukan Fuzzy
2023-02-08T12:14:07+07:00,3503,24,85,1228,276,,,,Bukan Fuzzy
2023-02-08T12:14:27+07:00,3504,24,85,1312,276,,,,Bukan Fuzzy
2023-02-08T12:14:47+07:00,3505,24,84,1189,277,,,,Bukan Fuzzy
2023-02-08T12:15:07+07:00,3506,24,84,1380,276,,,,Bukan Fuzzy
2023-02-08T12:15:27+07:00,3507,24,84,1293,263,,,,Bukan Fuzzy
2023-02-08T12:15:47+07:00,3508,24,85,1225,253,,,,Bukan Fuzzy
2023-02-08T12:16:07+07:00,3509,24,85,1335,262,,,,Bukan Fuzzy
2023-02-08T12:16:27+07:00,3510,24,85,1236,265,,,,Bukan Fuzzy
2023-02-08T12:16:47+07:00,3511,24,84,1222,283,,,,Bukan Fuzzy
2023-02-08T12:17:07+07:00,3512,24,85,1294,283,,,,Bukan Fuzzy
2023-02-08T12:17:27+07:00,3513,24,85,1258,282,,,,Bukan Fuzzy
2023-02-08T12:17:47+07:00,3514,24,84,1210,240,,,,Bukan Fuzzy
2023-02-08T12:18:07+07:00,3515,24,84,1402,240,,,,Bukan Fuzzy
2023-02-08T12:18:27+07:00,3516,24,84,1364,245,,,,Bukan Fuzzy
2023-02-08T12:18:47+07:00,3517,24,84,1366,278,,,,Bukan Fuzzy
2023-02-08T12:19:07+07:00,3518,24,84,1318,273,,,,Bukan Fuzzy
2023-02-08T12:19:27+07:00,3519,24,84,1306,271,,,,Bukan Fuzzy
2023-02-08T12:19:48+07:00,3520,24,84,1281,269,,,,Bukan Fuzzy
2023-02-08T12:20:07+07:00,3521,24,84,1300,264,,,,Bukan Fuzzy
2023-02-08T12:20:27+07:00,3522,24,84,1277,261,,,,Bukan Fuzzy
2023-02-08T12:20:47+07:00,3523,24,84,1281,220,,,,Bukan Fuzzy
2023-02-08T12:21:07+07:00,3524,24,84,1270,232,,,,Bukan Fuzzy
2023-02-08T12:21:27+07:00,3525,24,84,1451,253,,,,Bukan Fuzzy
2023-02-08T12:21:48+07:00,3526,24,84,1297,251,,,,Bukan Fuzzy
2023-02-08T12:22:07+07:00,3527,24,84,1316,250,,,,Bukan Fuzzy
2023-02-08T12:22:27+07:00,3528,24,84,1303,247,,,,Bukan Fuzzy
2023-02-08T12:22:48+07:00,3529,24,84,1280,247,,,,Bukan Fuzzy
2023-02-08T12:23:07+07:00,3530,24,84,1232,245,,,,Bukan Fuzzy
2023-02-08T12:23:27+07:00,3531,24,84,1213,244,,,,Bukan Fuzzy
2023-02-08T12:23:47+07:00,3532,24,84,1211,243,,,,Bukan Fuzzy
2023-02-08T12:24:07+07:00,3533,24,84,1370,243,,,,Bukan Fuzzy
2023-02-08T12:24:27+07:00,3534,24,84,1288,243,,,,Bukan Fuzzy
2023-02-08T12:24:47+07:00,3535,24,84,1337,242,,,,Bukan Fuzzy
2023-02-08T12:25:07+07:00,3536,24,84,1333,242,,,,Bukan Fuzzy
2023-02-08T12:25:27+07:00,3537,24,85,1340,243,,,,Bukan Fuzzy
2023-02-08T12:25:47+07:00,3538,24,85,1327,243,,,,Bukan Fuzzy
2023-02-08T12:26:07+07:00,3539,24,85,1202,244,,,,Bukan Fuzzy
2023-02-08T12:26:27+07:00,3540,24,85,1292,245,,,,Bukan Fuzzy
2023-02-08T12:26:48+07:00,3541,24,84,979,244,,,,Bukan Fuzzy
2023-02-08T12:27:07+07:00,3542,24,85,1265,244,,,,Bukan Fuzzy
2023-02-08T12:27:28+07:00,3543,24,85,1268,245,,,,Bukan Fuzzy
2023-02-08T12:27:47+07:00,3544,24,85,1250,244,,,,Bukan Fuzzy
2023-02-08T12:28:07+07:00,3545,24,85,1285,245,,,,Bukan Fuzzy
2023-02-08T12:28:27+07:00,3546,24,85,1345,245,,,,Bukan Fuzzy
2023-02-08T12:28:47+07:00,3547,24,84,1326,245,,,,Bukan Fuzzy
2023-02-08T12:29:07+07:00,3548,24,85,1349,244,,,,Bukan Fuzzy
2023-02-08T12:29:27+07:00,3549,24,85,1279,245,,,,Bukan Fuzzy
2023-02-08T12:29:47+07:00,3550,24,84,1298,246,,,,Bukan Fuzzy
2023-02-08T12:30:07+07:00,3551,24,85,1173,247,,,,Bukan Fuzzy
2023-02-08T12:30:27+07:00,3552,24,85,1169,247,,,,Bukan Fuzzy
2023-02-08T12:30:47+07:00,3553,24,85,1318,247,,,,Bukan Fuzzy
2023-02-08T12:31:07+07:00,3554,24,85,1218,248,,,,Bukan Fuzzy
2023-02-08T12:31:27+07:00,3555,24,85,1270,247,,,,Bukan Fuzzy
2023-02-08T12:31:47+07:00,3556,24,85,1297,248,,,,Bukan Fuzzy
2023-02-08T12:32:07+07:00,3557,24,85,1311,247,,,,Bukan Fuzzy
2023-02-08T12:32:27+07:00,3558,24,85,1233,245,,,,Bukan Fuzzy
2023-02-08T12:32:47+07:00,3559,24,85,1296,234,,,,Bukan Fuzzy
2023-02-08T12:33:07+07:00,3560,24,85,1243,229,,,,Bukan Fuzzy
2023-02-08T12:33:27+07:00,3561,24,85,1228,228,,,,Bukan Fuzzy
2023-02-08T12:33:47+07:00,3562,24,85,1334,222,,,,Bukan Fuzzy
2023-02-08T12:34:07+07:00,3563,24,85,1434,215,,,,Bukan Fuzzy
2023-02-08T12:34:27+07:00,3564,24,85,1297,224,,,,Bukan Fuzzy
2023-02-08T12:34:47+07:00,3565,24,85,1237,231,,,,Bukan Fuzzy
2023-02-08T12:35:07+07:00,3566,24,85,1314,228,,,,Bukan Fuzzy
2023-02-08T12:35:27+07:00,3567,24,85,1224,228,,,,Bukan Fuzzy
2023-02-08T12:35:47+07:00,3568,24,85,1223,235,,,,Bukan Fuzzy
2023-02-08T12:36:07+07:00,3569,24,84,1297,232,,,,Bukan Fuzzy
2023-02-08T12:36:27+07:00,3570,24,85,1316,223,,,,Bukan Fuzzy
2023-02-08T12:36:47+07:00,3571,24,84,1202,217,,,,Bukan Fuzzy
2023-02-08T12:37:07+07:00,3572,24,84,1194,226,,,,Bukan Fuzzy
2023-02-08T12:37:27+07:00,3573,24,84,1247,223,,,,Bukan Fuzzy
2023-02-08T12:37:47+07:00,3574,24,84,1334,218,,,,Bukan Fuzzy
2023-02-08T12:38:07+07:00,3575,24,84,1306,216,,,,Bukan Fuzzy
2023-02-08T12:38:27+07:00,3576,24,84,1251,214,,,,Bukan Fuzzy
2023-02-08T12:38:47+07:00,3577,24,84,1273,211,,,,Bukan Fuzzy
2023-02-08T12:39:07+07:00,3578,24,84,1224,213,,,,Bukan Fuzzy
2023-02-08T12:39:27+07:00,3579,24,84,1312,216,,,,Bukan Fuzzy
2023-02-08T12:39:47+07:00,3580,24,84,1286,213,,,,Bukan Fuzzy
2023-02-08T12:40:07+07:00,3581,24,84,1255,210,,,,Bukan Fuzzy
2023-02-08T12:40:27+07:00,3582,24,84,1181,205,,,,Bukan Fuzzy
2023-02-08T12:40:49+07:00,3583,24,84,1329,207,,,,Bukan Fuzzy
2023-02-08T12:41:07+07:00,3584,24,84,1241,209,,,,Bukan Fuzzy
2023-02-08T12:41:27+07:00,3585,24,84,1249,209,,,,Bukan Fuzzy
2023-02-08T12:41:47+07:00,3586,24,84,1332,208,,,,Bukan Fuzzy
2023-02-08T12:42:07+07:00,3587,24,84,1246,206,,,,Bukan Fuzzy
2023-02-08T12:42:27+07:00,3588,24,84,1413,204,,,,Bukan Fuzzy
2023-02-08T12:42:47+07:00,3589,24,84,1269,208,,,,Bukan Fuzzy
2023-02-08T12:43:07+07:00,3590,24,84,1301,205,,,,Bukan Fuzzy
2023-02-08T12:43:28+07:00,3591,24,84,1271,207,,,,Bukan Fuzzy
2023-02-08T12:43:47+07:00,3592,24,84,1302,205,,,,Bukan Fuzzy
2023-02-08T12:44:07+07:00,3593,24,84,1350,202,,,,Bukan Fuzzy
2023-02-08T12:44:28+07:00,3594,24,84,1317,201,,,,Bukan Fuzzy
2023-02-08T12:44:47+07:00,3595,24,84,1222,199,,,,Bukan Fuzzy
2023-02-08T12:45:07+07:00,3596,24,84,1305,197,,,,Bukan Fuzzy
2023-02-08T12:45:27+07:00,3597,24,84,1305,193,,,,Bukan Fuzzy
2023-02-08T12:45:47+07:00,3598,24,84,1305,192,,,,Bukan Fuzzy
2023-02-08T12:46:07+07:00,3599,24,84,1268,192,,,,Bukan Fuzzy
2023-02-08T12:46:27+07:00,3600,24,84,1231,193,,,,Bukan Fuzzy
2023-02-08T12:46:47+07:00,3601,24,83,1156,193,,,,Bukan Fuzzy
2023-02-08T12:47:07+07:00,3602,24,83,1200,193,,,,Bukan Fuzzy
2023-02-08T12:47:27+07:00,3603,24,83,1334,192,,,,Bukan Fuzzy
2023-02-08T12:47:47+07:00,3604,24,83,1160,190,,,,Bukan Fuzzy
2023-02-08T12:48:07+07:00,3605,24,83,1339,191,,,,Bukan Fuzzy
2023-02-08T12:48:27+07:00,3606,24,84,1247,190,,,,Bukan Fuzzy
2023-02-08T12:48:47+07:00,3607,24,83,1239,192,,,,Bukan Fuzzy
2023-02-08T12:49:07+07:00,3608,24,83,1293,193,,,,Bukan Fuzzy
2023-02-08T12:49:27+07:00,3609,24,83,1305,205,,,,Bukan Fuzzy
2023-02-08T12:49:47+07:00,3610,24,83,1316,186,,,,Bukan Fuzzy
2023-02-08T12:50:07+07:00,3611,24,83,1098,214,,,,Bukan Fuzzy
2023-02-08T12:50:27+07:00,3612,24,83,1351,212,,,,Bukan Fuzzy
2023-02-08T12:50:47+07:00,3613,24,83,1276,212,,,,Bukan Fuzzy
2023-02-08T12:51:08+07:00,3614,24,83,1275,215,,,,Bukan Fuzzy
2023-02-08T12:51:27+07:00,3615,24,83,1261,218,,,,Bukan Fuzzy
2023-02-08T12:51:47+07:00,3616,24,83,1264,218,,,,Bukan Fuzzy
2023-02-08T12:52:07+07:00,3617,24,83,1257,220,,,,Bukan Fuzzy
2023-02-08T12:52:27+07:00,3618,24,83,1202,223,,,,Bukan Fuzzy
2023-02-08T12:52:47+07:00,3619,24,83,1318,223,,,,Bukan Fuzzy
2023-02-08T12:53:07+07:00,3620,24,83,1332,224,,,,Bukan Fuzzy
2023-02-08T12:53:27+07:00,3621,24,83,1239,223,,,,Bukan Fuzzy
2023-02-08T12:53:47+07:00,3622,24,83,1223,222,,,,Bukan Fuzzy
2023-02-08T12:54:07+07:00,3623,24,83,1239,225,,,,Bukan Fuzzy
2023-02-08T12:54:27+07:00,3624,24,83,1334,225,,,,Bukan Fuzzy
2023-02-08T12:54:47+07:00,3625,24,83,1363,225,,,,Bukan Fuzzy
2023-02-08T12:55:07+07:00,3626,24,83,1248,226,,,,Bukan Fuzzy
2023-02-08T12:55:27+07:00,3627,24,83,1313,225,,,,Bukan Fuzzy
2023-02-08T12:55:47+07:00,3628,24,83,1349,225,,,,Bukan Fuzzy
2023-02-08T12:56:07+07:00,3629,24,83,1289,226,,,,Bukan Fuzzy
2023-02-08T12:56:27+07:00,3630,24,83,1250,226,,,,Bukan Fuzzy
2023-02-08T12:56:47+07:00,3631,24,83,1336,224,,,,Bukan Fuzzy
2023-02-08T12:57:07+07:00,3632,24,83,1266,225,,,,Bukan Fuzzy
2023-02-08T12:57:27+07:00,3633,24,83,1239,224,,,,Bukan Fuzzy
2023-02-08T12:57:47+07:00,3634,24,83,1322,224,,,,Bukan Fuzzy
2023-02-08T12:58:07+07:00,3635,24,83,1312,223,,,,Bukan Fuzzy
2023-02-08T12:58:27+07:00,3636,24,83,1310,221,,,,Bukan Fuzzy
2023-02-08T12:58:47+07:00,3637,24,83,1186,218,,,,Bukan Fuzzy
2023-02-08T12:59:07+07:00,3638,24,83,1285,215,,,,Bukan Fuzzy
2023-02-08T12:59:27+07:00,3639,24,83,1350,210,,,,Bukan Fuzzy
2023-02-08T12:59:47+07:00,3640,24,83,1222,210,,,,Bukan Fuzzy
2023-02-08T13:00:12+07:00,3641,24,83,1246,213,,,,Bukan Fuzzy
2023-02-08T13:00:29+07:00,3642,24,84,1331,220,,,,Bukan Fuzzy
2023-02-08T13:00:52+07:00,3643,24,84,1278,218,,,,Bukan Fuzzy
2023-02-08T13:01:07+07:00,3644,24,84,1155,221,,,,Bukan Fuzzy
2023-02-08T13:01:28+07:00,3645,24,84,1265,220,,,,Bukan Fuzzy
2023-02-08T13:01:47+07:00,3646,24,84,1145,221,,,,Bukan Fuzzy
